funding_total_usd,country_code,city,funding_rounds
340000.0,NorthAm,Pleasanton,3.0
141535713.0,NorthAm,San Jose,8.0
34850000.0,NorthAm,Raleigh,3.0
250000.0,NorthAm,American Fork,1.0
42000000.0,NorthAm,Alpharetta,1.0
800000.0,NorthAm,San Diego,2.0
1403240.0,Other,Oslo,2.0
1798555.0,EU,Edinburgh,2.0
1772360.0,NorthAm,Corona,2.0
26797546.0,NorthAm,Santa Clara,4.0
38225000.0,NorthAm,New York,4.0
5722750.0,NorthAm,San Francisco,9.0
2225000.0,NorthAm,Boulder,1.0
144630999.118737,EU,Oxford,3.0
1300000.0,NorthAm,Milwaukee,1.0
76000000.0,EU,Dublin,3.0
716666.0,NorthAm,Minneapolis,2.0
3900000.0,NorthAm,Calgary,1.0
7500000.0,NorthAm,San Francisco,3.0
6000000.0,NorthAm,Palo Alto,2.0
60000.0,NorthAm,New York,1.0
2900000.0,NorthAm,San Francisco,1.0
150000.0,NorthAm,Santa Monica,1.0
250000.0,NorthAm,Vancouver,1.0
12000000.0,NorthAm,Vienna,1.0
22150000.0,NorthAm,Boca Raton,4.0
3075000.0,NorthAm,Franklin,2.0
555000.0,NorthAm,Stamford,1.0
53000000.0,NorthAm,San Francisco,4.0
90000000.0,NorthAm,Austin,1.0
198000.0,AS,Noida,1.0
2700000.0,NorthAm,Austin,1.0
89200000.0,NorthAm,Teaneck,5.0
1230000.0,EU,Birmingham,1.0
4275000.0,NorthAm,Baltimore,7.0
800001.0,NorthAm,Morristown,1.0
48900000.0,NorthAm,Centennial,3.0
499184.0,EU,Amsterdam,2.0
12000.0,Other,Cairo,1.0
11771570.0,NorthAm,Poway,4.0
9000000.0,NorthAm,San Juan Capistrano,3.0
3028000.0,NorthAm,Sunnyvale,3.0
3648000.0,NorthAm,Jericho,2.0
550000.0,NorthAm,Irvine,1.0
100000.0,NorthAm,Scottsdale,1.0
5280404.0,NorthAm,Falls Church,5.0
1503386.0,NorthAm,Denver,1.0
32500000.0,NorthAm,San Jose,2.0
4000000.0,NorthAm,Atlanta,1.0
2500000.0,NorthAm,San Jose,1.0
1550000.0,EU,Mont-saint-guibert,1.0
10909550.0,NorthAm,San Jose,2.0
768000.0,NorthAm,Brighton,1.0
7000000.0,EU,Loughborough,1.0
4450000.0,NorthAm,New York,5.0
2800000.0,NorthAm,New York,2.0
70000.0,Other,Buenos Aires,2.0
600000.0,NorthAm,Portland,1.0
11500000.0,EU,Stockholm,1.0
2260000.0,EU,Arcueil,1.0
250000.0,NorthAm,Covington,2.0
131465.0,EU,London,2.0
60000.0,SouthAm,Santiago,2.0
3564155.0,EU,Bilbao,3.0
180000.0,Other,Mexico City,1.0
10000000.0,NorthAm,San Francisco,1.0
4000000.0,NorthAm,Palo Alto,1.0
9703020.0,NorthAm,Nashville,6.0
3000000.0,NorthAm,Aliso Viejo,1.0
28345.0,EU,Brussels,1.0
799996.0,NorthAm,Los Angeles,3.0
200000.0,NorthAm,Edwardsville,1.0
1000000.0,NorthAm,Broomfield,2.0
1529666.0,EU,Paris,2.0
150000.0,NorthAm,Tampa,1.0
1500000.0,Other,Dubai,1.0
32300000.0,AS,Mumbai,3.0
6600000.0,NorthAm,Mountain View,2.0
11500000.0,NorthAm,San Francisco,2.0
13150000.0,NorthAm,San Francisco,3.0
915000.0,Other,España,1.0
250000.0,NorthAm,West Hollywood,1.0
3000000.0,NorthAm,Buffalo,2.0
25000.0,EU,Barcelona,1.0
60000.0,NorthAm,Brooklyn,1.0
2702000.0,NorthAm,Boston,1.0
511538.0,NorthAm,Boca Raton,1.0
1000000.0,NorthAm,San Antonio,1.0
5000000.0,EU,Moscow,1.0
550000.0,NorthAm,Baltimore,3.0
750000.0,NorthAm,San Diego,1.0
5628800.0,EU,Deutsch,1.0
299225.0,EU,London,1.0
50360919.0,EU,London,1.0
750000.0,AS,Mumbai,1.0
1000000.0,NorthAm,New York,1.0
593661.0,EU,Paris,2.0
80000.0,NorthAm,Seattle,1.0
75000.0,SouthAm,Santiago,2.0
443846.161880549,EU,Dublin,3.0
335000.0,NorthAm,San Francisco,2.0
10000000.0,EU,London,1.0
12000000.0,NorthAm,New York,4.0
1000000.0,EU,Barcelona,1.0
4813870.0,EU,Roma,2.0
183352.0,EU,London,1.0
770000.0,NorthAm,New York,2.0
875000.0,NorthAm,New York,1.0
2757221.0,NorthAm,Chicago,3.0
82000000.0,NorthAm,Indianapolis,1.0
1940000.0,EU,London,3.0
1395000.0,NorthAm,Los Angeles,2.0
200000.0,NorthAm,New York,1.0
650000.0,NorthAm,Sandy,2.0
422500.0,NorthAm,Temecula,3.0
450000.0,NorthAm,San Francisco,1.0
50000.0,NorthAm,Woodland Hills,1.0
134250.0,EU,Helsinki,1.0
4180000.0,NorthAm,Cambridge,2.0
40000.0,SouthAm,Santiago,1.0
6000000.0,NorthAm,Chicago,1.0
300000.0,Other,Bogotá,1.0
300000.0,NorthAm,Los Angeles,1.0
236000.0,EU,Birmingham,1.0
2700000.0,Other,Bogotá,2.0
12000000.0,Other,Mombasa,1.0
5773126.0,NorthAm,Pittsburgh,6.0
455000.0,NorthAm,San Francisco,1.0
1850000.0,NorthAm,Middleton,1.0
159455.0,EU,Reading,1.0
27193.0,EU,Dublin,1.0
88949999.0,NorthAm,Austin,4.0
122000000.0,NorthAm,Chelsea,5.0
1000000.0,NorthAm,Palo Alto,1.0
72066.807269164,EU,Berlin,2.0
20000000.0,EU,Eindhoven,1.0
6515643.0,NorthAm,Parsippany,1.0
800000.0,NorthAm,Cincinnati,2.0
2000000.0,Other,Bangkok,1.0
694281.0,NorthAm,Tumwater,1.0
200000.0,NorthAm,Houston,2.0
1500000.0,NorthAm,Overland Park,2.0
5000000.0,NorthAm,Dallas,2.0
119615.0,Other,Accra,2.0
34100000.0,NorthAm,San Rafael,3.0
1600000.0,NorthAm,New York,1.0
50000.0,AS,Singapore,1.0
500000.0,EU,Montpellier,1.0
15000.0,AS,Bangalore,1.0
595000.0,NorthAm,Chicago,2.0
150000.0,AS,Mumbai,1.0
1750000.0,NorthAm,San Francisco,3.0
109455816.0,NorthAm,Reston,5.0
7745523.0,NorthAm,Rockville,3.0
165000.0,NorthAm,Chicago,1.0
65000.0,SouthAm,Santiago,2.0
23090607.0,NorthAm,Santa Rosa,5.0
26000000.0,NorthAm,Mountain View,2.0
50912000.0,NorthAm,Aliso Viejo,2.0
10000000.0,NorthAm,New York,1.0
3500000.0,NorthAm,New York,1.0
1315000.0,NorthAm,Austin,2.0
275000.0,NorthAm,Aurora,1.0
6343501.0,NorthAm,Seattle,4.0
825000.0,NorthAm,Clarion,3.0
92910870.0,NorthAm,Irvine,9.0
5500000.0,EU,London,1.0
15000000.0,NorthAm,Cambridge,2.0
1500000.0,NorthAm,Mountain View,1.0
1050000.0,NorthAm,Nashville,2.0
2700000.0,NorthAm,San Francisco,2.0
25000.0,NorthAm,Berkeley,1.0
14219390.0,NorthAm,Seattle,3.0
19000000.0,NorthAm,New York,2.0
11300000.0,NorthAm,Troy,1.0
415000.0,NorthAm,New York,2.0
500000.0,Other,Tel Aviv,1.0
6500000.0,NorthAm,Burnaby,2.0
1235096.0,NorthAm,San Francisco,1.0
800000.0,NorthAm,Columbus,1.0
91000000.0,Other,Hod Hasharon,7.0
1800000.0,NorthAm,Worcester,1.0
1000000.0,NorthAm,Coral Gables,1.0
2183127.0,NorthAm,Hayward,1.0
2000000.0,AS,Delhi,2.0
125000.0,NorthAm,St. Petersburg,1.0
11800000.0,NorthAm,Miami,2.0
8330000.0,NorthAm,Redwood City,2.0
39500000.0,NorthAm,Northbrook,2.0
14000000.0,NorthAm,Aliso Viejo,1.0
350000.0,Other,Mexicanos,2.0
30000.0,Other,Guadalajara,1.0
8684459.0,EU,London,3.0
50000.0,NorthAm,New York,1.0
1000000.0,NorthAm,Toronto,1.0
70000.0,NorthAm,San Francisco,1.0
25000.0,NorthAm,Twinsburg,1.0
26500.0,NorthAm,Toledo,2.0
12000.0,NorthAm,Chicago,1.0
10100000.0,NorthAm,San Francisco,4.0
1530000.0,Other,Jerusalem,2.0
15000.0,NorthAm,Toledo,1.0
3000000.0,NorthAm,Clifton,1.0
900000.0,NorthAm,San Francisco,2.0
84000000.0,NorthAm,New York,5.0
15000000.0,AS,Gurgaon,1.0
4500000.0,AS,Seoul,3.0
3735000.0,NorthAm,Miami,4.0
1700000.0,NorthAm,Chicago,2.0
25157217.0,EU,Dublin,4.0
27000.0,AS,Shanghai,2.0
550000.0,NorthAm,San Francisco,1.0
75000.0,NorthAm,Saint Louis,1.0
2098109.0,AS,Seoul,2.0
14942854.0,NorthAm,San Diego,3.0
2200000.0,NorthAm,Boulder,1.0
43000000.0,NorthAm,Rancho Cordova,2.0
85000.0,NorthAm,Fort Collins,1.0
5550000.0,NorthAm,Saratoga,2.0
60000000.0,NorthAm,Sausalito,1.0
1400000.0,NorthAm,Los Angeles,1.0
16193969.0,EU,Deutsch,2.0
700000.0,NorthAm,New York,1.0
65600000.0,NorthAm,San Francisco,4.0
500000.0,NorthAm,Santa Monica,1.0
19600000.0,NorthAm,Portsmouth,1.0
1300000.0,AS,Notting Hill,1.0
125000.0,NorthAm,East Brunswick,1.0
11612152.0,NorthAm,Mountain View,3.0
10000.0,NorthAm,Indianapolis,1.0
5300.0,NorthAm,Memphis,1.0
100000.0,NorthAm,Los Angeles,1.0
750000.0,NorthAm,New York,1.0
600000.0,NorthAm,New York,1.0
6300000.0,NorthAm,San Francisco,2.0
1800000.0,NorthAm,Vancouver,2.0
6000000.0,NorthAm,Edmonton,2.0
2300000.0,NorthAm,New York,1.0
1600000.0,NorthAm,Seattle,1.0
360000.0,NorthAm,Eagan,1.0
500000.0,NorthAm,Toronto,1.0
100000.0,AS,Noida,1.0
1682988.0,EU,Enschede,1.0
750000.0,EU,Enschede,1.0
1500000.0,NorthAm,Baltimore,1.0
500000.0,NorthAm,Elyria,1.0
6500000.0,NorthAm,Menlo Park,1.0
213264.0,NorthAm,North Vancouver,1.0
134263.0,EU,Glasgow,2.0
5000000.0,NorthAm,Santa Clara,1.0
1230000.0,NorthAm,Zionsville,2.0
4000000.0,NorthAm,Sterling,1.0
1100000.0,NorthAm,New York,1.0
7082422.0,NorthAm,Houston,3.0
444000.0,NorthAm,Lake Geneva,1.0
310063.0,EU,Bristol,1.0
25000000.0,NorthAm,Lynnwood,1.0
127620230.0,EU,Mechelen-bovelingen,7.0
6000000.0,NorthAm,Vancouver,1.0
19200000.0,NorthAm,Mountain View,2.0
400000.0,NorthAm,Missoula,1.0
2000000.0,NorthAm,San Francisco,1.0
500000.0,NorthAm,San Francisco,1.0
1756087.0,EU,London,2.0
7200000.0,AS,Singapore,1.0
15500000.0,NorthAm,San Francisco,3.0
60829111.0,NorthAm,Greenwood Village,3.0
500000.0,NorthAm,Englewood,1.0
19560275.0,NorthAm,Pittsburgh,9.0
20000000.0,NorthAm,Austin,1.0
1213634.0,NorthAm,Seattle,1.0
42200000.0,NorthAm,Tempe,4.0
150770000.0,NorthAm,Hillsboro,8.0
450000.0,NorthAm,Annapolis,1.0
25000000.0,NorthAm,Clayton,1.0
8665000.0,NorthAm,Toronto,2.0
23470587.0,NorthAm,Bend,8.0
10000000.0,Other,Kiriat Arieh,2.0
23000000.0,NorthAm,Aiea,1.0
9406167.0,EU,Aarhus,3.0
64758.0,EU,Paris,1.0
45550000.0,NorthAm,Duluth,8.0
1283027.0,EU,London,1.0
20000000.0,NorthAm,New York,1.0
1000000.0,NorthAm,Canandaigua,1.0
1193912.0,NorthAm,Toronto,1.0
150000.0,EU,Corby,2.0
1000000.0,NorthAm,Los Angeles,1.0
4097107.0,NorthAm,Miami,12.0
11458104.0,NorthAm,Kitchener,3.0
6900000.0,NorthAm,Hoboken,2.0
3800000.0,NorthAm,Burlington,2.0
8000000.0,NorthAm,New York,1.0
1000000.0,NorthAm,St. John's,1.0
1776763.0,NorthAm,Columbus,2.0
53899987.0,NorthAm,Alpharetta,5.0
9750000.0,NorthAm,Bellevue,1.0
39000000.0,NorthAm,Boston,2.0
12000000.0,NorthAm,Orlando,1.0
89000000.0,NorthAm,San Francisco,4.0
250111.0,NorthAm,Boca Raton,1.0
198645.0,NorthAm,Alpharetta,1.0
30000000.0,NorthAm,Menlo Park,3.0
420000.0,NorthAm,Chicago,2.0
120000.0,AS,New Delhi,2.0
56400000.0,AS,Mumbai,4.0
4049000.0,NorthAm,Dallas,2.0
423000.0,NorthAm,Buffalo,1.0
300000.0,NorthAm,Edison,1.0
1000000.0,NorthAm,Wellesley,1.0
2000000.0,NorthAm,Ottawa,1.0
5295884.0,NorthAm,Atlanta,2.0
730000.0,NorthAm,Medfield,1.0
29000000.0,NorthAm,Mountain View,2.0
5820000000.0,NorthAm,Kirkland,6.0
54000000.0,NorthAm,Burlingame,2.0
1742558.0,EU,Amsterdam,2.0
3120673.0,NorthAm,Oakland,2.0
92500000.0,NorthAm,Dorval,3.0
6700000.0,NorthAm,Clemson,1.0
3500000.0,NorthAm,Loves Park,1.0
3725000.0,NorthAm,Rochester,1.0
200000.0,SouthAm,Viña Del Mar,2.0
66426557.0,NorthAm,Buffalo,6.0
2700000.0,NorthAm,Cleveland,2.0
1980000.0,NorthAm,Cleveland,1.0
35851203.0,NorthAm,Cleveland,3.0
43320000.0,NorthAm,San Francisco,4.0
2500000.0,EU,Paris,1.0
300000.0,NorthAm,New York,1.0
4815000.0,NorthAm,San Francisco,2.0
513689.0,EU,Madrid,4.0
8500000.0,EU,Dublin,2.0
133975.0,EU,Munich,2.0
20118.0,EU,Dublin,1.0
120000.0,NorthAm,San Diego,1.0
100410283.0,NorthAm,Chicago,4.0
5600000.0,NorthAm,Seattle,5.0
2250002.0,NorthAm,Columbus,3.0
2094283.0,NorthAm,Waterloo,1.0
4843428.0,EU,Roubaix,2.0
1000000.0,EU,Lille,1.0
493887.0,Other,Prague,2.0
430927.0,NorthAm,Quebec,1.0
44882859.0,NorthAm,Atlanta,6.0
2076178.0,NorthAm,Palo Alto,2.0
500000.0,NorthAm,Fort Lauderdale,1.0
17700000.0,NorthAm,Austin,1.0
40300000.0,NorthAm,Waltham,2.0
3732500.0,NorthAm,New York,3.0
3800000.0,NorthAm,St Louis,4.0
329600.0,NorthAm,Mountain View,4.0
12000000.0,NorthAm,Powell,2.0
50000.0,NorthAm,Las Vegas,1.0
11500000.0,NorthAm,San Francisco,2.0
32500000.0,NorthAm,New York,6.0
29972500.0,EU,London,3.0
12000000.0,NorthAm,Redwood City,1.0
6000000.0,NorthAm,Lexington,1.0
550000.0,NorthAm,Dunwoody,1.0
3000000.0,NorthAm,Conshohocken,1.0
19000000.0,NorthAm,Los Angeles,2.0
847708.0,NorthAm,San Francisco,3.0
6500000.0,NorthAm,Burlington,2.0
320000.0,Other,Odessa,2.0
20000.0,NorthAm,Santa Clara,1.0
50000.0,AS,Singapore,1.0
2000000.0,EU,Berlin,1.0
3000000.0,SouthAm,Santiago,2.0
477280.0,EU,London,2.0
240000.0,NorthAm,Gaithersburg,3.0
212000.0,NorthAm,Carson City,1.0
20000.0,NorthAm,San Francisco,1.0
3700000.0,Other,Cape Town,1.0
3200000.0,NorthAm,Amherst,1.0
6000000.0,NorthAm,San Bruno,1.0
56710000.0,NorthAm,Boston,3.0
500000.0,NorthAm,San Francisco,1.0
60000000.0,Other,Ramat Gan,5.0
250000.0,EU,Leicester,1.0
700000.0,NorthAm,Detroit,2.0
2000000.0,NorthAm,Saint Paul,1.0
25000.0,NorthAm,Sunnyvale,1.0
245543.271608804,EU,Barcelona,3.0
14194460.0,EU,Essen,6.0
120000.0,SouthAm,Santiago,1.0
100000.0,NorthAm,Waterloo,2.0
1000000.0,NorthAm,Austin,1.0
750000.0,NorthAm,Scotts Valley,1.0
3000000.0,NorthAm,American Fork,3.0
2000000.0,Other,Tartu,2.0
220000.0,NorthAm,Cedar Rapids,2.0
2000000.0,NorthAm,San Francisco,2.0
763000.0,NorthAm,Glendale,4.0
3000000.0,NorthAm,San Diego,1.0
3416466.0,EU,Zürich,1.0
7019940.14472607,EU,Paris,2.0
150000.0,NorthAm,Charlotte,1.0
5064182.0,NorthAm,Princeton,2.0
259611.0,NorthAm,Newton,2.0
24300000.0,NorthAm,Winston Salem,2.0
1675000.0,NorthAm,Waltham,1.0
100000.0,NorthAm,Millbrae,1.0
150450.0,NorthAm,Vancouver,1.0
25000.0,NorthAm,New York,1.0
36185166.0,NorthAm,Portland,8.0
5000000.0,NorthAm,San Francisco,1.0
91754589.0,NorthAm,Morrisville,8.0
150000.0,NorthAm,Seattle,1.0
1165000.0,EU,Cambridge,2.0
30515000.0,NorthAm,San Francisco,4.0
150000.0,NorthAm,Sunnyvale,1.0
12514532.0,EU,Glasgow,1.0
110000000.0,NorthAm,New York,1.0
15600000.0,NorthAm,Raleigh,4.0
26000000.0,NorthAm,Vancouver,2.0
1200000.0,Other,Kfar Saba,1.0
8630435.0,NorthAm,Boulder,4.0
4500000.0,NorthAm,Seattle,2.0
750000.0,EU,Moscow,3.0
15000.0,NorthAm,Seattle,1.0
100000.0,NorthAm,New York,1.0
206517.0,EU,Helsinki,1.0
2600000.0,NorthAm,Palo Alto,2.0
4690000.0,AS,Sydney,1.0
85000.0,Other,Buenos Aires,4.0
110179.887028889,EU,Bagnacavallo,1.0
627535.0,EU,Stockholm,1.0
1510017.0,NorthAm,San Francisco,2.0
179786.0,EU,Madrid,3.0
190000.0,NorthAm,Philadelphia,1.0
380000.0,NorthAm,Chicago,1.0
38400000.0,NorthAm,Santa Clara,3.0
840000.0,Other,Anambra,1.0
2000000.0,NorthAm,Jacksonville,2.0
5000000.0,NorthAm,Redwood City,1.0
12600000.0,NorthAm,Los Angeles,2.0
78000.0,Other,Warszawa,1.0
5610000.0,NorthAm,Littleton,2.0
5400000.0,AS,Seoul,2.0
3760492.0,EU,Amsterdam,3.0
14200000.0,NorthAm,Vienna,2.0
956745.0,EU,Uppsala,3.0
100000.0,NorthAm,Oak Ridge,1.0
100000.0,NorthAm,New York,1.0
1800000.0,NorthAm,New York,1.0
246517.0,AS,Bangalore,1.0
20000.0,NorthAm,Portland,1.0
4000000.0,AS,Beijing,1.0
58511.0,EU,Valencia,1.0
250000.0,NorthAm,Toronto,2.0
6998845.0,NorthAm,Denver,3.0
475000.0,NorthAm,Pacific Palisades,1.0
2022811.0,NorthAm,Greenwood Village,2.0
40000.0,NorthAm,New York,1.0
2302799.0,NorthAm,Minneapolis,4.0
440000.0,NorthAm,New York,1.0
250000.0,NorthAm,Austin,1.0
300000.0,NorthAm,Sheboygan,1.0
304899.0,EU,Guildford,1.0
515000.0,NorthAm,San Francisco,2.0
11000000.0,NorthAm,Cupertino,1.0
1200000.0,NorthAm,Miami,2.0
300000.0,Other,Kuala Lumpur,1.0
20687423.0,NorthAm,Sacramento,5.0
2503087.0,EU,Bath,1.0
2582000.0,NorthAm,Brooklyn,2.0
2598039.0,NorthAm,Toronto,1.0
5599999.0,NorthAm,Denver,2.0
37253180.0,NorthAm,San Francisco,9.0
3100000.0,NorthAm,Waltham,1.0
52000000.0,NorthAm,Santa Monica,1.0
378812.0,EU,London,2.0
8000000.0,NorthAm,San Mateo,2.0
10000.0,EU,Samara,1.0
1147000.0,NorthAm,Durham,2.0
200212.0,NorthAm,Victoria,1.0
2236041.0,NorthAm,Redwood City,1.0
2180000.0,NorthAm,Newport Beach,2.0
63300000.0,NorthAm,Atlanta,5.0
251100.0,NorthAm,Oakland,1.0
1300000.0,NorthAm,Mason,2.0
21000000.0,NorthAm,Boston,6.0
300000.0,Other,Wroclaw,1.0
15818000.0,NorthAm,Portland,4.0
220000.0,NorthAm,San Francisco,2.0
2000000.0,AS,Beijing,1.0
650000.0,NorthAm,Los Angeles,1.0
60000.0,Other,Mexico City,2.0
1500000.0,EU,Oostende,1.0
1550000.0,EU,Boston Spa,2.0
1200000.0,NorthAm,Philadelphia,2.0
18250000.0,NorthAm,Boston,8.0
15000.0,NorthAm,Memphis,1.0
110000000.0,AS,Shanghai,1.0
125000.0,NorthAm,San Mateo,1.0
51200000.0,NorthAm,Woburn,5.0
1000000.0,NorthAm,Charlotte,1.0
1262064.0,EU,London,7.0
9915000.0,NorthAm,Norcross,2.0
3600000.0,NorthAm,Campbell,2.0
1220000.0,NorthAm,Chicago,2.0
6100000.0,NorthAm,Cupertino,2.0
1550000.0,NorthAm,San Francisco,1.0
11500000.0,NorthAm,Los Altos,1.0
40000.0,NorthAm,Saint-lazare-de-bellechasse,1.0
2400000.0,NorthAm,Rochester,2.0
1000000.0,AS,Singapore,1.0
5906547.0,EU,Saint Albans,1.0
100000.0,AS,Pune,1.0
3140000.0,NorthAm,Burnsville,1.0
5100000.0,NorthAm,San Francisco,1.0
500000.0,EU,Copenhagen,1.0
418000.0,AS,Singapore,1.0
120107.0,EU,Dublin,3.0
800000.0,NorthAm,Atlanta,1.0
5200000.0,Other,Tel Aviv,1.0
1115000.0,NorthAm,Portland,2.0
1041000000.0,NorthAm,Palo Alto,8.0
5700000.0,NorthAm,Durham,3.0
2285165.0,EU,Bath,5.0
1232200.0,EU,Malmö,1.0
182050000.0,NorthAm,San Francisco,4.0
3000000.0,NorthAm,Waltham,1.0
34000000.0,NorthAm,Santa Clara,2.0
40000.0,NorthAm,California City,1.0
98887.0,EU,Esbjerg,3.0
3500000.0,EU,London,1.0
19700000.0,NorthAm,Boston,3.0
15200000.0,NorthAm,San Francisco,2.0
40700000.0,NorthAm,San Mateo,3.0
1000000.0,NorthAm,San Jose,1.0
717016.0,NorthAm,Reston,1.0
7000000.0,Other,Herzliya,1.0
11700.0,AS,Singapore,1.0
40800.0,EU,Barcelona,1.0
2750000.0,NorthAm,San Francisco,2.0
576000.0,NorthAm,New Castle,3.0
6000000.0,NorthAm,Ottawa,1.0
34900000.0,NorthAm,Waltham,4.0
2000000.0,NorthAm,Sunnyvale,1.0
16227940.5681406,NorthAm,Menlo Park,4.0
38500000.0,NorthAm,San Francisco,3.0
1423513.0,NorthAm,Ottawa,2.0
6300000.0,NorthAm,Palo Alto,1.0
5300000.0,NorthAm,Mountain View,2.0
40000.0,SouthAm,Santiago,1.0
9863378.0,NorthAm,Philadelphia,7.0
21625000.0,NorthAm,Saratoga,1.0
7423227.0,NorthAm,Philadelphia,3.0
203078.528546486,Other,Bratislava,2.0
26140000.0,NorthAm,Mountain View,4.0
1215000.0,NorthAm,Seattle,2.0
2000000.0,EU,Berlin,1.0
88900000.0,NorthAm,San Francisco,5.0
52450000.0,NorthAm,Raleigh,3.0
27500000.0,NorthAm,Mountain View,4.0
6000000.0,AS,Singapore,1.0
1000000.0,AS,Singapore,3.0
638380.0,EU,Mannheim,1.0
135753.0,Other,Sofia,2.0
375575.0,EU,Hamburg,1.0
14000000.0,NorthAm,San Francisco,2.0
750901.0,EU,Paris,1.0
20000000.0,NorthAm,San Mateo,2.0
25000000.0,NorthAm,Sunnyvale,2.0
318000.0,NorthAm,Reno,3.0
149180.0,EU,Dublin,1.0
500000.0,AS,Eight Mile Plains,1.0
800000.0,NorthAm,San Francisco,1.0
1500000.0,NorthAm,Cedar Knolls,1.0
500000.0,NorthAm,Montréal,1.0
1400000.0,NorthAm,Tacoma,2.0
15400000.0,NorthAm,Burlington,2.0
4004505.0,NorthAm,Atlanta,4.0
10588293.0,NorthAm,San Francisco,3.0
600000.0,NorthAm,Pleasanton,1.0
33000000.0,NorthAm,Santa Clara,3.0
4415653.0,NorthAm,Santa Clara,2.0
3101108.0,NorthAm,Sandy,3.0
3400000.0,NorthAm,Sunnyvale,2.0
101337.0,NorthAm,Santa Monica,2.0
16000000.0,AS,Beijing,3.0
14400000.0,NorthAm,San Francisco,3.0
1200000.0,EU,Barcelona,1.0
150000.0,NorthAm,Windsor,2.0
32370.0,EU,Paris,1.0
5500000.0,Other,Tel Aviv,2.0
25000.0,SouthAm,Temuco,1.0
3532577.0,NorthAm,Santa Clara,1.0
600000.0,Other,Tallinn,1.0
8800000.0,NorthAm,Mountain View,2.0
4050000.0,NorthAm,Toronto,3.0
1000000.0,AS,Melbourne,1.0
100000000.0,NorthAm,San Francisco,1.0
1600000.0,NorthAm,White Plains,1.0
21000000.0,NorthAm,Woodbury,2.0
1800000.0,NorthAm,San Francisco,1.0
4687545.0,AS,Noida,1.0
356962756.0,NorthAm,Boulder,3.0
1200000.0,NorthAm,Somerville,1.0
6400000.0,AS,Singapore,4.0
20000.0,NorthAm,Brooklyn,1.0
1800000.0,NorthAm,Los Gatos,1.0
200000.0,NorthAm,Tulsa,1.0
7000000.0,NorthAm,Oakland Park,1.0
40000.0,EU,Valladolid,1.0
800000.0,NorthAm,Richfield,1.0
3000.0,NorthAm,El Paso,1.0
540000.0,Other,Buenos Aires,3.0
692850.0,EU,Madrid,1.0
225000.0,NorthAm,Cambridge,1.0
40000.0,SouthAm,Santiago,1.0
1738324.0,AS,Seoul,1.0
106000.0,SouthAm,Rio De Janeiro,2.0
2000000.0,NorthAm,New York,1.0
120000.0,NorthAm,Mill Valley,1.0
3081412.0,EU,Madrid,4.0
10700000.0,NorthAm,Encino,1.0
117086.0,EU,Cardiff,1.0
230000.0,NorthAm,Saint Louis,3.0
13100000.0,NorthAm,Los Angeles,4.0
430000.0,NorthAm,Irvine,1.0
1000000.0,EU,Dublin,1.0
300000.0,EU,Kolding,1.0
21250.0,AS,New Delhi,1.0
1300000.0,NorthAm,Santa Ana,2.0
1600000.0,NorthAm,San Francisco,1.0
1100000.0,NorthAm,Chicago,2.0
119888.0,Other,Sofia,2.0
266907.0,Other,Riga,1.0
2637628.0,EU,London,2.0
7290000.0,EU,London,2.0
3665213.0,EU,Paris,2.0
57250000.0,NorthAm,San Francisco,8.0
10300000.0,NorthAm,Ambler,2.0
12300000.0,NorthAm,Los Angeles,4.0
2929258.0,EU,Glasgow,1.0
35000.0,NorthAm,Orefield,1.0
30799999.0,NorthAm,Somerville,3.0
22321.0,AS,Brisbane,1.0
696000.0,EU,Roma,1.0
525000.0,SouthAm,Belo Horizonte,1.0
925000.0,NorthAm,New Haven,2.0
3500.0,NorthAm,Cincinnati,1.0
5000000.0,EU,Horsham,1.0
15010000.0,AS,Hong Kong,1.0
300.0,NorthAm,Valparaiso,1.0
5000000.0,NorthAm,Hull,1.0
7484035.0,EU,Antwerp,3.0
3150000.0,NorthAm,New York,2.0
7660569.14175812,EU,Welwyn Garden City,2.0
1030000.0,EU,Swindon,3.0
1400000.0,NorthAm,Palo Alto,3.0
1910000.0,NorthAm,Milwaukee,1.0
600000.0,NorthAm,Foster City,1.0
3137231.0,EU,Manchester,1.0
21000000.0,NorthAm,Santa Clara,3.0
200000.0,NorthAm,New York,1.0
40699993.0,NorthAm,San Jose,3.0
25000.0,NorthAm,Hudson,1.0
12500000.0,Other,Or Akiva,1.0
16395534.0,NorthAm,Aliso Viejo,15.0
10050000.0,NorthAm,Saint Paul,2.0
270000.0,NorthAm,Wilmington,4.0
8450000.0,NorthAm,Boston,4.0
2000000.0,NorthAm,Wexford,1.0
4179112.0,EU,Gent,2.0
1932650.0,EU,Brussels,1.0
40000.0,SouthAm,Santiago,1.0
90000.0,NorthAm,Hermosa Beach,1.0
520000.0,NorthAm,Baltimore,1.0
760000.0,AS,Cyberport,2.0
6000000.0,EU,Sèvres,2.0
1000000.0,NorthAm,San Diego,1.0
1600000.0,NorthAm,Buffalo,2.0
450000.0,Other,Auckland,1.0
9400000.0,NorthAm,Boston,2.0
42000000.0,NorthAm,Houston,1.0
2630000.0,NorthAm,Sunnyvale,1.0
790000.0,NorthAm,New York,1.0
9350003.0,NorthAm,Louisville,4.0
6285835.0,NorthAm,Redwood City,1.0
13350000.0,NorthAm,Charlotte,2.0
33750000.0,NorthAm,Chelmsford,2.0
